info,info_values,time,temp_air,ghi,dni,dhi,lwr_u,wind_speed,rh,sp
,,2022-01-16 15:00:00,25.7,998.2,942.34,107.4,359.0,2.97,46.75,97939.0
,,2022-01-16 16:00:00,25.24,864.55,876.89,107.85,356.8,2.69,48.3,97929.0
,,2022-01-16 17:00:00,25.07,688.7,812.17,91.65,354.8,2.55,49.05,97920.0
,,2022-01-16 18:00:00,24.35,476.2,697.33,78.3,351.6,2.48,51.15,97891.0
,,2022-01-16 19:00:00,23.05,250.2,507.66,57.0,347.4,2.21,55.05,97794.0
,,2022-01-16 20:00:00,21.34,56.8,207.9,19.8,340.2,1.79,60.85,97794.0
,,2022-01-16 21:00:00,19.43,0.0,0.0,0.0,331.4,1.24,68.4,97852.0
,,2022-01-16 22:00:00,18.11,0.0,0.0,0.0,327.45,0.69,74.35,97900.0
,,2022-01-16 23:00:00,17.48,0.0,0.0,0.0,325.4,0.14,77.7,97910.0
,,2022-01-17 00:00:00,17.17,0.0,0.0,0.0,325.4,0.14,79.4,97910.0
,,2022-01-17 01:00:00,17.09,0.0,0.0,0.0,325.0,0.55,79.7,97891.0
,,2022-01-17 02:00:00,16.82,0.0,0.0,0.0,324.8,0.62,81.05,97833.0
,,2022-01-17 03:00:00,16.72,0.0,0.0,0.0,322.8,0.62,81.3,97785.0
,,2022-01-17 04:00:00,15.59,0.0,0.0,0.0,321.4,0.97,88.35,97765.0
,,2022-01-17 05:00:00,15.19,0.0,0.0,0.0,321.8,0.97,90.75,97765.0
,,2022-01-17 06:00:00,14.78,0.0,0.0,0.0,317.4,1.1,93.15,97775.0
,,2022-01-17 07:00:00,14.63,26.4,0.0,26.4,323.6,1.17,94.2,97804.0
,,2022-01-17 08:00:00,16.03,284.5,1053.53,61.45,323.6,1.31,86.5,97833.0
,,2022-01-17 09:00:00,18.32,496.7,979.39,91.85,327.8,1.59,74.95,97881.0
,,2022-01-17 10:00:00,20.1,725.95,1054.72,93.0,335.0,1.86,67.85,97852.0
,,2022-01-17 11:00:00,21.61,887.1,1021.19,111.8,343.0,2.34,62.4,97852.0
,,2022-01-17 12:00:00,23.24,1008.85,1007.86,122.1,353.6,2.55,56.35,97881.0
,,2022-01-17 13:00:00,24.03,1067.3,953.39,158.0,359.8,2.97,53.85,97871.0
,,2022-01-17 14:00:00,24.54,1019.8,840.53,199.5,365.4,3.31,52.1,97852.0
,,2022-01-17 15:00:00,24.46,930.9,761.12,211.75,361.4,3.45,52.0,97823.0
,,2022-01-17 16:00:00,24.3,762.9,638.09,212.45,358.4,3.31,52.6,97804.0
,,2022-01-17 17:00:00,23.59,610.6,612.38,160.55,354.6,3.03,54.7,97794.0
,,2022-01-17 18:00:00,22.83,429.65,523.35,131.15,347.0,2.55,57.05,97746.0
,,2022-01-17 19:00:00,22.05,229.7,407.96,74.6,343.6,2.0,59.6,97688.0
,,2022-01-17 20:00:00,20.75,47.7,142.64,22.4,335.2,1.66,64.7,97650.0
,,2022-01-17 21:00:00,18.92,0.0,0.0,0.0,330.6,1.31,73.05,97688.0
,,2022-01-17 22:00:00,17.55,0.0,0.0,0.0,326.45,0.9,80.1,97727.0
,,2022-01-17 23:00:00,16.82,0.0,0.0,0.0,325.6,0.55,84.15,97746.0
,,2022-01-18 00:00:00,16.59,0.0,0.0,0.0,329.6,0.28,85.45,97756.0
,,2022-01-18 01:00:00,16.37,0.0,0.0,0.0,325.2,0.21,86.5,97727.0
,,2022-01-18 02:00:00,16.11,0.0,0.0,0.0,325.2,0.28,87.85,97650.0
,,2022-01-18 03:00:00,15.95,0.0,0.0,0.0,326.4,0.34,88.35,97592.0
,,2022-01-18 04:00:00,15.38,0.0,0.0,0.0,323.8,0.41,94.6,97543.0
,,2022-01-18 05:00:00,15.31,0.0,0.0,0.0,324.8,0.41,94.7,97543.0
,,2022-01-18 06:00:00,15.01,0.0,0.0,0.0,331.4,0.62,96.4,97563.0
,,2022-01-18 07:00:00,14.81,28.55,0.0,28.55,333.0,1.1,97.5,97592.0
,,2022-01-18 08:00:00,15.74,219.35,565.54,101.25,331.2,1.31,91.65,97698.0
,,2022-01-18 09:00:00,17.57,443.7,777.89,124.15,341.0,1.86,80.55,97765.0
,,2022-01-18 10:00:00,19.4,637.7,776.56,173.4,341.2,2.41,71.45,97804.0
,,2022-01-18 11:00:00,20.69,796.45,778.2,207.05,353.6,2.83,66.0,97891.0
,,2022-01-18 12:00:00,22.12,873.4,645.49,306.4,357.6,3.03,60.35,97939.0
,,2022-01-18 13:00:00,22.68,952.4,730.3,256.65,364.6,3.45,58.35,97987.0
,,2022-01-18 14:00:00,23.17,950.3,732.53,235.95,369.2,3.59,56.5,97968.0
,,2022-01-18 15:00:00,23.21,872.95,687.18,224.0,368.8,3.59,56.4,97948.0
,,2022-01-18 16:00:00,23.44,744.95,618.27,211.8,364.2,3.38,54.8,97948.0
,,2022-01-18 17:00:00,22.91,619.75,619.69,164.5,366.0,3.31,56.75,97929.0
,,2022-01-18 18:00:00,21.94,415.6,532.51,112.05,355.0,2.97,60.1,97881.0
,,2022-01-18 19:00:00,20.78,225.85,405.69,71.8,349.0,2.41,63.95,97842.0
,,2022-01-18 20:00:00,19.46,50.9,171.23,20.65,348.0,1.72,68.9,97852.0
,,2022-01-18 21:00:00,18.01,0.0,0.0,0.0,331.6,1.24,75.2,97862.0
,,2022-01-18 22:00:00,17.13,0.0,0.0,0.0,331.05,0.76,79.45,97900.0
,,2022-01-18 23:00:00,16.69,0.0,0.0,0.0,327.4,0.62,81.8,97920.0
,,2022-01-19 00:00:00,16.38,0.0,0.0,0.0,325.6,0.55,83.6,97900.0
,,2022-01-19 01:00:00,16.17,0.0,0.0,0.0,324.4,0.28,84.65,97862.0
,,2022-01-19 02:00:00,15.94,0.0,0.0,0.0,322.6,0.21,85.9,97862.0
,,2022-01-19 03:00:00,15.71,0.0,0.0,0.0,321.4,0.21,87.05,97871.0
,,2022-01-19 04:00:00,14.34,0.0,0.0,0.0,314.4,0.62,95.45,97871.0
,,2022-01-19 05:00:00,14.17,0.0,0.0,0.0,320.6,0.76,96.5,97871.0
,,2022-01-19 06:00:00,13.95,0.0,0.0,0.0,316.8,1.03,97.4,97900.0
,,2022-01-19 07:00:00,13.97,32.4,0.0,32.4,324.0,1.1,97.35,97977.0
,,2022-01-19 08:00:00,15.09,191.25,477.64,92.9,346.6,1.38,90.75,98055.0
,,2022-01-19 09:00:00,16.82,404.7,678.49,127.75,351.8,1.52,81.8,98103.0
,,2022-01-19 10:00:00,19.0,579.7,620.66,210.0,345.2,1.93,71.15,98122.0
,,2022-01-19 11:00:00,20.79,687.15,486.34,319.7,364.8,2.14,64.1,98190.0
,,2022-01-19 12:00:00,21.74,859.95,639.61,299.05,373.0,2.41,60.85,98228.0
,,2022-01-19 13:00:00,22.85,901.3,667.41,266.2,371.8,2.62,57.3,98218.0
,,2022-01-19 14:00:00,23.44,948.25,697.91,268.2,369.6,3.17,55.05,98209.0
,,2022-01-19 15:00:00,23.61,798.2,447.49,375.85,373.4,3.52,54.5,98151.0
,,2022-01-19 16:00:00,23.21,731.95,479.33,318.8,376.8,3.31,55.85,98151.0
,,2022-01-19 17:00:00,22.72,589.8,479.1,238.0,367.2,2.97,58.0,98122.0
,,2022-01-19 18:00:00,22.04,409.4,459.15,147.85,350.6,2.55,60.7,98045.0
,,2022-01-19 19:00:00,21.01,216.1,323.74,93.35,348.8,2.21,64.75,98045.0
,,2022-01-19 20:00:00,19.63,48.8,152.67,21.95,339.2,1.72,70.4,97987.0
,,2022-01-19 21:00:00,18.07,0.0,0.0,0.0,334.4,1.38,77.6,98016.0
,,2022-01-19 22:00:00,16.94,0.0,0.0,0.0,327.65,1.03,83.35,98016.0
,,2022-01-19 23:00:00,16.42,0.0,0.0,0.0,332.0,0.9,86.25,98006.0
,,2022-01-20 00:00:00,16.03,0.0,0.0,0.0,324.6,0.76,88.45,97958.0
,,2022-01-20 01:00:00,15.75,0.0,0.0,0.0,324.4,0.48,89.95,97920.0
,,2022-01-20 02:00:00,15.52,0.0,0.0,0.0,323.0,0.0,91.3,97891.0
,,2022-01-20 03:00:00,15.18,0.0,0.0,0.0,326.4,0.69,93.45,97862.0
,,2022-01-20 04:00:00,14.36,0.0,0.0,0.0,343.4,0.83,96.5,97862.0
,,2022-01-20 05:00:00,14.38,0.0,0.0,0.0,369.0,1.03,96.2,97823.0
,,2022-01-20 06:00:00,14.38,0.0,0.0,0.0,373.4,1.1,96.2,97833.0
,,2022-01-20 07:00:00,14.31,0.0,0.0,0.0,375.6,1.1,96.7,97910.0
,,2022-01-20 08:00:00,14.61,114.3,10.1,112.25,379.6,1.1,95.0,97958.0
,,2022-01-20 09:00:00,15.43,248.65,54.86,226.4,381.2,1.31,90.15,97997.0
,,2022-01-20 10:00:00,16.98,458.15,215.37,330.35,388.4,1.38,81.85,98006.0
,,2022-01-20 11:00:00,18.69,630.15,411.72,319.85,395.05,1.66,73.85,98006.0
,,2022-01-20 12:00:00,20.26,768.0,490.03,339.0,364.4,2.07,66.8,98006.0
,,2022-01-20 13:00:00,21.85,886.0,580.03,334.7,379.6,2.21,60.25,98006.0
,,2022-01-20 14:00:00,23.27,831.75,493.49,351.3,382.6,2.34,55.2,97958.0
,,2022-01-20 15:00:00,23.67,861.55,580.98,313.55,383.2,2.76,53.7,97900.0
,,2022-01-20 16:00:00,23.62,763.55,626.89,223.5,377.0,2.69,53.25,97833.0
,,2022-01-20 17:00:00,23.23,595.3,580.54,169.25,368.6,3.31,54.7,97794.0
,,2022-01-20 18:00:00,21.65,443.95,591.4,107.35,365.2,3.03,60.45,97746.0
,,2022-01-20 19:00:00,20.38,221.3,387.16,74.75,351.0,2.55,65.55,97746.0
,,2022-01-20 20:00:00,18.88,48.95,162.02,20.6,346.2,2.0,71.8,97736.0
,,2022-01-20 21:00:00,17.36,0.0,0.0,0.0,340.8,1.59,78.75,97736.0
,,2022-01-20 22:00:00,16.42,0.0,0.0,0.0,337.45,1.24,83.4,97756.0
,,2022-01-20 23:00:00,15.89,0.0,0.0,0.0,334.8,0.97,86.15,97794.0
,,2022-01-21 00:00:00,15.49,0.0,0.0,0.0,332.8,0.83,88.25,97804.0
,,2022-01-21 01:00:00,15.28,0.0,0.0,0.0,345.0,0.55,89.35,97794.0
,,2022-01-21 02:00:00,15.03,0.0,0.0,0.0,334.2,0.34,90.75,97785.0
,,2022-01-21 03:00:00,14.86,0.0,0.0,0.0,334.2,0.34,91.7,97756.0
,,2022-01-21 04:00:00,14.8,0.0,0.0,0.0,331.6,0.83,92.55,97765.0
,,2022-01-21 05:00:00,14.53,0.0,0.0,0.0,330.2,0.9,94.1,97765.0
,,2022-01-21 06:00:00,14.19,0.0,0.0,0.0,326.2,0.9,96.05,97842.0
,,2022-01-21 07:00:00,14.0,0.0,0.0,0.0,335.2,0.9,96.85,97881.0
,,2022-01-21 08:00:00,14.51,127.6,29.0,121.8,369.2,0.76,93.25,97948.0
,,2022-01-21 09:00:00,15.51,260.55,55.47,238.2,382.8,0.9,87.5,98035.0
,,2022-01-21 10:00:00,17.15,459.9,256.64,308.2,386.0,1.17,79.5,98064.0
,,2022-01-21 11:00:00,19.12,672.8,440.49,341.65,390.0,1.66,71.1,98093.0
,,2022-01-21 12:00:00,20.53,838.4,628.52,289.1,391.65,2.07,65.5,98083.0
,,2022-01-21 13:00:00,21.78,957.35,772.77,223.75,393.25,2.34,60.95,98055.0
,,2022-01-21 14:00:00,23.12,839.55,549.9,304.65,383.6,2.55,56.3,98045.0
,,2022-01-21 15:00:00,23.9,903.5,730.17,215.25,395.45,2.9,53.4,97997.0
,,2022-01-21 16:00:00,23.21,791.1,703.99,185.0,383.4,3.31,54.95,98026.0
,,2022-01-21 17:00:00,22.67,609.3,648.63,133.6,353.4,3.17,56.45,97958.0
,,2022-01-21 18:00:00,21.76,449.25,627.07,92.7,349.2,2.83,59.3,97939.0
,,2022-01-21 19:00:00,20.73,224.85,427.74,63.25,345.8,2.62,62.95,97871.0
,,2022-01-21 20:00:00,19.38,49.1,168.97,19.7,339.0,2.28,68.45,97910.0
,,2022-01-21 21:00:00,17.72,0.0,0.0,0.0,331.4,1.93,75.85,97891.0
,,2022-01-21 22:00:00,16.61,0.0,0.0,0.0,325.25,1.79,81.35,97910.0
,,2022-01-21 23:00:00,15.88,0.0,0.0,0.0,319.6,1.52,85.15,97920.0
,,2022-01-22 00:00:00,15.38,0.0,0.0,0.0,319.2,1.38,87.8,97881.0
,,2022-01-22 01:00:00,15.05,0.0,0.0,0.0,321.0,1.17,89.45,97891.0
,,2022-01-22 02:00:00,14.8,0.0,0.0,0.0,320.2,0.97,90.8,97842.0
,,2022-01-22 03:00:00,14.47,0.0,0.0,0.0,314.6,0.83,92.55,97804.0
,,2022-01-22 04:00:00,14.07,0.0,0.0,0.0,312.2,0.69,92.0,97833.0
,,2022-01-22 05:00:00,13.89,0.0,0.0,0.0,310.4,0.69,92.8,97842.0
,,2022-01-22 06:00:00,13.79,0.0,0.0,0.0,306.6,0.62,92.7,97900.0
,,2022-01-22 07:00:00,13.7,0.0,0.0,0.0,310.8,0.55,93.05,97968.0
,,2022-01-22 08:00:00,14.43,246.25,865.77,75.7,313.0,0.48,89.95,98035.0
,,2022-01-22 09:00:00,16.99,460.15,865.61,113.7,321.0,0.55,77.55,98064.0
,,2022-01-22 10:00:00,19.47,643.1,839.74,148.65,326.2,1.31,68.0,98093.0
,,2022-01-22 11:00:00,21.25,826.5,918.17,138.0,335.6,2.14,62.2,98074.0
,,2022-01-22 12:00:00,22.62,947.3,882.21,177.65,346.6,2.83,58.2,98055.0
,,2022-01-22 13:00:00,23.59,991.75,840.4,194.95,356.8,3.31,55.6,98074.0
,,2022-01-22 14:00:00,24.45,1059.85,976.78,110.6,351.8,3.52,53.3,98026.0
,,2022-01-22 15:00:00,25.15,1005.75,962.53,99.15,350.6,3.86,51.25,97987.0
,,2022-01-22 16:00:00,24.33,872.2,889.26,107.1,348.6,4.14,52.8,97939.0
,,2022-01-22 17:00:00,23.5,674.2,756.31,119.95,349.0,4.14,55.7,97910.0
,,2022-01-22 18:00:00,22.52,456.75,644.76,90.55,345.4,4.07,59.15,97862.0
,,2022-01-22 19:00:00,21.46,248.65,504.93,58.3,335.8,3.45,62.85,97785.0
,,2022-01-22 20:00:00,20.46,52.85,197.2,18.75,332.8,2.83,66.3,97765.0
,,2022-01-22 21:00:00,19.07,0.0,0.0,0.0,325.2,1.93,71.8,97756.0
,,2022-01-22 22:00:00,18.0,0.0,0.0,0.0,321.85,1.72,76.5,97775.0
,,2022-01-22 23:00:00,17.38,0.0,0.0,0.0,321.0,1.52,79.1,97756.0
,,2022-01-23 00:00:00,16.94,0.0,0.0,0.0,320.0,1.38,81.15,97746.0
,,2022-01-23 01:00:00,16.51,0.0,0.0,0.0,318.6,1.31,83.2,97707.0
,,2022-01-23 02:00:00,16.03,0.0,0.0,0.0,318.2,1.24,85.5,97640.0
,,2022-01-23 03:00:00,15.51,0.0,0.0,0.0,314.6,1.17,88.15,97572.0
,,2022-01-23 04:00:00,15.09,0.0,0.0,0.0,314.0,0.9,88.85,97572.0
,,2022-01-23 05:00:00,14.92,0.0,0.0,0.0,314.2,0.97,89.55,97572.0
,,2022-01-23 06:00:00,14.38,0.0,0.0,0.0,314.6,1.24,92.3,97572.0
,,2022-01-23 07:00:00,14.18,0.0,0.0,0.0,315.8,1.24,92.85,97621.0
,,2022-01-23 08:00:00,16.21,266.35,1079.26,57.0,314.2,0.62,84.15,97678.0
,,2022-01-23 09:00:00,19.19,495.7,1058.24,75.0,319.0,1.03,70.95,97736.0
,,2022-01-23 10:00:00,21.13,713.55,1073.5,83.95,327.0,1.45,63.45,97756.0
,,2022-01-23 11:00:00,22.9,895.6,1079.05,88.55,337.4,1.66,57.2,97746.0
,,2022-01-23 12:00:00,24.56,1024.5,1064.3,97.65,345.2,2.28,51.6,97765.0
,,2022-01-23 13:00:00,25.33,1088.75,1046.0,98.3,345.2,3.17,49.15,97833.0
,,2022-01-23 14:00:00,25.46,1088.05,1020.32,97.45,345.2,3.52,48.8,97862.0
,,2022-01-23 15:00:00,25.38,1019.3,980.78,96.25,347.8,3.38,48.9,97852.0
,,2022-01-23 16:00:00,24.73,887.7,925.69,91.85,338.4,3.24,47.1,97833.0
,,2022-01-23 17:00:00,24.23,704.0,846.41,84.25,335.8,3.17,47.85,97833.0
,,2022-01-23 18:00:00,23.29,484.55,725.18,73.2,332.2,2.97,50.25,97804.0
,,2022-01-23 19:00:00,22.07,252.1,523.03,55.4,327.8,2.62,54.0,97746.0
,,2022-01-23 20:00:00,20.57,52.65,197.97,18.65,323.2,2.14,59.65,97727.0
,,2022-01-23 21:00:00,18.87,0.0,0.0,0.0,319.4,1.52,67.1,97756.0
,,2022-01-23 22:00:00,17.83,0.0,0.0,0.0,316.25,1.17,72.7,97794.0
,,2022-01-23 23:00:00,17.39,0.0,0.0,0.0,315.2,1.03,74.75,97785.0
,,2022-01-24 00:00:00,17.13,0.0,0.0,0.0,313.0,1.03,75.3,97785.0
,,2022-01-24 01:00:00,16.62,0.0,0.0,0.0,312.4,1.17,76.8,97756.0
,,2022-01-24 02:00:00,16.05,0.0,0.0,0.0,311.4,1.31,78.3,97707.0
,,2022-01-24 03:00:00,15.64,0.0,0.0,0.0,312.0,1.38,78.9,97640.0
,,2022-01-24 04:00:00,15.22,0.0,0.0,0.0,307.8,1.1,82.7,97630.0
,,2022-01-24 05:00:00,15.86,0.0,0.0,0.0,314.4,0.76,78.0,97601.0
,,2022-01-24 06:00:00,16.31,0.0,0.0,0.0,317.0,0.34,74.85,97630.0
,,2022-01-24 07:00:00,15.78,0.0,0.0,0.0,318.8,0.62,77.35,97707.0
,,2022-01-24 08:00:00,16.38,217.8,736.37,77.2,321.6,0.69,75.4,97746.0
,,2022-01-24 09:00:00,19.16,418.5,721.56,133.6,324.4,0.76,63.3,97813.0
,,2022-01-24 10:00:00,21.57,596.05,731.15,168.95,335.0,1.03,54.2,97765.0
,,2022-01-24 11:00:00,23.23,802.15,837.23,177.6,342.0,1.79,50.0,97775.0
,,2022-01-24 12:00:00,24.46,903.05,815.98,193.75,350.6,2.28,48.1,97775.0
,,2022-01-24 13:00:00,25.29,971.9,808.4,207.45,357.4,2.55,47.1,97804.0
,,2022-01-24 14:00:00,25.64,956.2,746.9,231.8,357.6,3.1,47.3,97775.0
,,2022-01-24 15:00:00,24.99,890.05,720.75,212.3,360.6,3.52,50.95,97813.0
,,2022-01-24 16:00:00,24.03,797.15,727.03,172.6,361.2,3.31,55.3,97765.0
,,2022-01-24 17:00:00,23.73,671.35,777.57,102.55,359.8,3.1,57.05,97756.0
,,2022-01-24 18:00:00,23.27,469.3,700.96,72.25,351.0,2.69,58.8,97707.0
,,2022-01-24 19:00:00,22.25,243.2,501.49,55.1,345.8,2.55,62.35,97669.0
,,2022-01-24 20:00:00,20.52,50.05,187.7,18.05,339.6,2.34,68.75,97669.0
,,2022-01-24 21:00:00,18.58,0.0,0.0,0.0,332.0,1.79,76.65,97678.0
,,2022-01-24 22:00:00,17.53,0.0,0.0,0.0,330.25,1.38,81.05,97678.0
,,2022-01-24 23:00:00,17.1,0.0,0.0,0.0,327.0,0.97,82.9,97678.0
,,2022-01-25 00:00:00,17.02,0.0,0.0,0.0,327.8,0.83,83.15,97650.0
,,2022-01-25 01:00:00,16.98,0.0,0.0,0.0,325.8,0.9,83.15,97630.0
,,2022-01-25 02:00:00,16.56,0.0,0.0,0.0,324.8,0.83,85.3,97563.0
,,2022-01-25 03:00:00,16.17,0.0,0.0,0.0,323.8,0.97,87.25,97505.0
,,2022-01-25 04:00:00,15.76,0.0,0.0,0.0,317.4,0.83,85.4,97476.0
,,2022-01-25 05:00:00,15.53,0.0,0.0,0.0,317.0,0.97,85.65,97447.0
,,2022-01-25 06:00:00,15.46,0.0,0.0,0.0,317.8,0.97,85.15,97495.0
,,2022-01-25 07:00:00,15.66,0.0,0.0,0.0,319.4,0.9,83.35,97630.0
,,2022-01-25 08:00:00,17.08,224.55,799.45,74.35,324.2,0.41,76.9,97727.0
,,2022-01-25 09:00:00,19.37,444.8,829.98,119.35,336.6,0.97,66.0,97727.0
,,2022-01-25 10:00:00,21.14,629.25,837.49,142.0,340.8,1.52,60.25,97756.0
,,2022-01-25 11:00:00,22.45,784.85,811.84,180.85,352.2,2.14,56.85,97775.0
,,2022-01-25 12:00:00,23.05,921.3,836.4,195.6,358.0,2.83,55.6,97785.0
,,2022-01-25 13:00:00,23.49,970.4,813.11,202.55,357.8,3.03,54.75,97785.0
,,2022-01-25 14:00:00,24.01,966.65,802.97,188.7,360.6,3.31,53.35,97765.0
,,2022-01-25 15:00:00,24.09,900.8,745.73,200.2,356.8,3.17,53.55,97717.0
,,2022-01-25 16:00:00,23.96,791.0,720.46,172.65,359.0,3.1,52.0,97698.0
,,2022-01-25 17:00:00,23.67,605.75,632.04,143.9,352.6,3.17,53.15,97669.0
,,2022-01-25 18:00:00,22.44,442.15,618.33,92.45,350.2,3.17,57.65,97669.0
,,2022-01-25 19:00:00,21.13,230.65,447.86,63.15,341.4,2.76,62.8,97640.0
,,2022-01-25 20:00:00,19.77,48.0,179.16,17.7,334.6,2.34,68.6,97592.0
,,2022-01-25 21:00:00,18.12,0.0,0.0,0.0,329.2,2.0,76.1,97630.0
,,2022-01-25 22:00:00,17.03,0.0,0.0,0.0,324.65,1.79,81.65,97659.0
,,2022-01-25 23:00:00,16.42,0.0,0.0,0.0,325.8,1.52,84.7,97678.0
,,2022-01-26 00:00:00,16.19,0.0,0.0,0.0,332.0,1.24,85.75,97621.0
,,2022-01-26 01:00:00,16.06,0.0,0.0,0.0,330.8,1.03,86.35,97582.0
,,2022-01-26 02:00:00,15.89,0.0,0.0,0.0,330.8,0.97,87.15,97534.0
,,2022-01-26 03:00:00,15.68,0.0,0.0,0.0,331.8,0.97,88.3,97495.0
,,2022-01-26 04:00:00,15.1,0.0,0.0,0.0,321.2,1.1,90.15,97466.0
,,2022-01-26 05:00:00,14.94,0.0,0.0,0.0,321.6,1.24,90.75,97457.0
,,2022-01-26 06:00:00,14.82,0.0,0.0,0.0,322.8,1.24,90.9,97437.0
,,2022-01-26 07:00:00,14.64,0.0,0.0,0.0,322.8,1.17,91.5,97486.0
,,2022-01-26 08:00:00,16.1,249.3,1046.24,55.95,321.4,0.76,84.5,97563.0
,,2022-01-26 09:00:00,19.92,474.05,1027.93,73.8,329.2,0.41,66.55,97611.0
,,2022-01-26 10:00:00,22.59,688.0,1041.04,84.8,338.2,0.97,57.65,97621.0
,,2022-01-26 11:00:00,24.5,865.7,1041.99,92.55,347.4,1.93,52.5,97601.0
,,2022-01-26 12:00:00,25.73,992.3,1033.71,97.1,354.0,2.69,49.55,97572.0
,,2022-01-26 13:00:00,26.5,1056.95,1015.31,99.5,358.6,3.24,48.05,97582.0
,,2022-01-26 14:00:00,26.97,1054.8,987.22,99.4,361.2,3.52,47.2,97543.0
,,2022-01-26 15:00:00,27.2,986.75,947.39,97.55,363.0,4.0,46.75,97534.0
,,2022-01-26 16:00:00,26.05,857.25,892.54,91.95,360.8,4.21,49.05,97515.0
,,2022-01-26 17:00:00,25.14,677.75,813.08,84.3,357.6,4.07,51.85,97486.0
,,2022-01-26 18:00:00,24.05,461.0,686.52,73.4,354.2,3.66,55.1,97466.0
,,2022-01-26 19:00:00,22.8,237.7,490.71,54.75,350.2,3.17,58.6,97418.0
,,2022-01-26 20:00:00,21.16,47.55,179.22,17.5,342.8,2.62,63.5,97408.0
,,2022-01-26 21:00:00,19.4,0.0,0.0,0.0,337.2,1.86,69.85,97495.0
,,2022-01-26 22:00:00,18.48,0.0,0.0,0.0,333.85,1.52,73.95,97505.0
,,2022-01-26 23:00:00,17.87,0.0,0.0,0.0,332.4,1.24,76.6,97534.0
,,2022-01-27 00:00:00,17.46,0.0,0.0,0.0,331.4,1.03,78.6,97543.0
,,2022-01-27 01:00:00,17.08,0.0,0.0,0.0,330.8,0.97,80.6,97543.0
,,2022-01-27 02:00:00,16.71,0.0,0.0,0.0,327.8,0.9,82.55,97515.0
,,2022-01-27 03:00:00,16.37,0.0,0.0,0.0,327.4,1.03,84.3,97505.0
,,2022-01-27 04:00:00,15.87,0.0,0.0,0.0,323.8,0.9,86.65,97486.0
,,2022-01-27 05:00:00,15.57,0.0,0.0,0.0,323.0,1.03,87.8,97486.0
,,2022-01-27 06:00:00,15.36,0.0,0.0,0.0,323.4,1.17,88.45,97466.0
,,2022-01-27 07:00:00,15.2,0.0,0.0,0.0,319.8,1.24,89.05,97515.0
,,2022-01-27 08:00:00,16.71,249.05,1063.49,55.8,320.6,0.83,82.15,97534.0
,,2022-01-27 09:00:00,20.45,475.9,1039.13,74.15,329.2,0.62,65.25,97582.0
,,2022-01-27 10:00:00,22.81,688.15,1045.7,84.75,341.0,1.52,57.3,97592.0
,,2022-01-27 11:00:00,24.35,862.75,1040.04,93.15,347.4,2.34,53.1,97601.0
,,2022-01-27 12:00:00,25.44,992.75,1037.33,96.15,352.6,2.9,50.4,97621.0
,,2022-01-27 13:00:00,26.05,1058.65,1019.43,98.7,358.8,3.24,49.0,97621.0
,,2022-01-27 14:00:00,26.32,1058.95,993.59,98.5,359.4,3.66,48.15,97650.0
,,2022-01-27 15:00:00,26.17,993.65,957.8,95.6,359.0,3.79,47.8,97678.0
,,2022-01-27 16:00:00,25.47,874.55,919.39,87.05,355.2,3.86,46.9,97650.0
,,2022-01-27 17:00:00,24.85,691.75,836.62,81.9,350.4,3.79,45.55,97688.0
,,2022-01-27 18:00:00,23.92,472.45,710.61,72.0,344.4,3.1,45.05,97688.0
,,2022-01-27 19:00:00,22.74,245.9,516.47,54.0,337.2,2.62,46.9,97659.0
,,2022-01-27 20:00:00,21.05,47.8,183.3,17.35,329.8,2.07,52.15,97640.0
,,2022-01-27 21:00:00,19.23,0.0,0.0,0.0,321.2,1.38,59.45,97688.0
